customer_id,age,location,subscription_type,payment_plan,num_subscription_pauses,payment_method,customer_service_inquiries,signup_date,weekly_hours,average_session_length,song_skip_rate,weekly_songs_played,weekly_unique_songs,num_favorite_artists,num_platform_friends,num_playlists_created,num_shared_playlists,notifications_clicked,churned,tenure_days,tenure_months,songs_per_hour,high_skip_user,age_group,weekly_hours_bin,skip_rate_bin,state_code,region
264986,46,Wisconsin,Premium,Yearly,1,Apple Pay,Medium,-499,47.1409754,82.53212122,0.555050227,447,14,21,84,19,39,26,,499,16.633333333333333,9.482196670881782,0,35-49,40-50,0.4-0.6,WI,Midwest
216981,78,Wisconsin,Free,Yearly,0,Apple Pay,Low,-2365,33.94915646,42.74875289,0.05148894,66,47,47,7,17,25,2,,2365,78.83333333333333,1.9440836498474816,0,65-79,30-40,0-0.2,WI,Midwest
240425,78,Montana,Free,Monthly,3,Paypal,Medium,-1630,16.85281708,31.88944275,0.201528138,229,27,2,126,14,39,6,,1630,54.333333333333336,13.588232692074053,0,65-79,10-20,0.2-0.4,MT,West
248806,64,South Carolina,Free,Yearly,3,Apple Pay,High,-765,11.5440342,118.8207324,0.940735388,315,72,31,57,84,14,47,,765,25.5,27.2868214475664,1,50-64,10-20,0.8-1.0,SC,South
260958,65,Utah,Premium,Yearly,3,Apple Pay,High,-507,22.63609668,46.6815719,0.369062352,84,25,27,170,45,12,17,,507,16.9,3.71088713692488,0,50-64,20-30,0.2-0.4,UT,West
206691,25,North Carolina,Free,Monthly,1,Debit Card,High,-470,34.46397973,37.15298992,0.091676927,49,292,48,86,29,21,27,,470,15.666666666666666,1.4217742809704237,0,18-24,30-40,0-0.2,NC,South
259438,22,Maine,Family,Monthly,3,Debit Card,Low,-734,27.70527038,102.6733824,0.206715299,359,219,4,157,89,3,6,,734,24.466666666666665,12.957823369923018,0,18-24,20-30,0.2-0.4,ME,Northeast
271546,42,North Dakota,Student,Yearly,1,Paypal,Medium,-210,20.93590385,48.21058258,0.880831746,301,55,6,71,71,34,14,,210,7.0,14.377215436055796,1,35-49,20-30,0.8-1.0,ND,Midwest
216678,65,Nebraska,Free,Yearly,1,Apple Pay,High,-1893,38.06495672,1.313684845,0.193705982,354,211,40,188,37,0,39,,1893,63.1,9.299892355164618,0,50-64,30-40,0-0.2,NE,Midwest
204788,25,South Carolina,Free,Yearly,3,Credit Card,High,-850,10.18437264,93.55584682,0.991774534,266,121,19,41,13,14,11,,850,28.33333333333333,26.11844729200718,1,18-24,10-20,0.8-1.0,SC,South
214117,75,Florida,Premium,Monthly,2,Credit Card,Low,-238,49.14500337,54.84122566,0.609832862,446,97,40,50,51,14,28,,238,7.933333333333334,9.075185052734284,0,65-79,40-50,0.6-0.8,FL,South
207217,32,New Jersey,Free,Monthly,4,Apple Pay,Medium,-1395,37.72679814,82.03850135,0.827465998,186,199,22,151,69,47,0,,1395,46.5,4.93018250077238,1,25-34,30-40,0.8-1.0,NJ,Northeast
234900,63,Virginia,Student,Yearly,0,Paypal,Low,-807,10.63545068,96.73751707,0.946644341,384,158,3,11,92,1,28,,807,26.9,36.1056631781588,1,50-64,10-20,0.8-1.0,VA,South
231924,42,Utah,Free,Yearly,0,Debit Card,Low,-1870,21.17754448,62.03261123,0.392560747,485,228,5,136,72,10,31,,1870,62.333333333333336,22.901616401185336,0,35-49,20-30,0.2-0.4,UT,West
224186,30,California,Free,Monthly,4,Debit Card,Low,-652,20.58257023,55.86887609,0.169978724,119,131,30,156,56,43,46,,652,21.73333333333333,5.78159086402884,0,25-34,20-30,0-0.2,CA,West
217124,41,Florida,Student,Monthly,4,Credit Card,High,-1565,42.75407263,1.327637782,0.08578379,324,29,33,6,99,15,10,,1565,52.16666666666666,7.578225419691438,0,35-49,40-50,0-0.2,FL,South
237764,36,North Dakota,Family,Yearly,1,Credit Card,Medium,-2110,44.98491529,44.46508275,0.88123066,3,41,25,44,88,49,36,,2110,70.33333333333333,0.066689021879005,1,35-49,40-50,0.8-1.0,ND,Midwest
248345,71,New York,Premium,Monthly,2,Debit Card,High,-987,39.84413615,72.17898037,0.960020032,333,288,15,153,3,21,31,,987,32.9,8.357566060570749,1,65-79,30-40,0.8-1.0,NY,Northeast
206481,53,North Carolina,Family,Yearly,4,Debit Card,Medium,-2437,24.36958347,11.81062567,0.174680787,398,78,12,109,14,14,46,,2437,81.23333333333333,16.331834333153665,0,50-64,20-30,0-0.2,NC,South
207383,25,Alabama,Student,Yearly,1,Paypal,High,-657,32.04905349,23.35105839,0.875411896,117,252,44,184,0,46,1,,657,21.9,3.6506538340206074,1,18-24,30-40,0.8-1.0,AL,South
206649,67,Florida,Student,Yearly,2,Debit Card,Medium,-1470,29.34597109,18.04262957,0.977079556,56,36,42,105,4,19,25,,1470,49.0,1.908268764671505,1,65-79,20-30,0.8-1.0,FL,South
233940,67,West Virginia,Student,Yearly,3,Credit Card,High,-2653,44.47550997,38.86101547,0.72294488,118,201,37,185,66,35,20,,2653,88.43333333333334,2.6531455194014497,1,65-79,40-50,0.6-0.8,WV,South
211558,59,New York,Premium,Yearly,3,Paypal,Medium,-901,31.94225066,63.70116388,0.65709979,227,106,35,61,58,30,16,,901,30.03333333333333,7.106575000498102,0,50-64,30-40,0.6-0.8,NY,Northeast
218438,52,California,Premium,Monthly,4,Debit Card,Medium,-399,22.38429867,15.41598475,0.075294365,319,286,29,6,77,6,4,,399,13.3,14.251060741408525,0,50-64,20-30,0-0.2,CA,West
232629,66,Washington,Premium,Yearly,2,Credit Card,High,-2733,18.22927219,36.60021187,0.107384774,363,110,3,139,60,18,0,,2733,91.1,19.913027586429383,0,65-79,10-20,0-0.2,WA,West
221104,73,Washington,Student,Monthly,4,Apple Pay,Medium,-2062,48.0112213,118.9062178,0.744851268,212,93,10,116,84,26,7,,2062,68.73333333333333,4.415634392537313,1,65-79,40-50,0.6-0.8,WA,West
246369,28,Virginia,Premium,Monthly,1,Debit Card,High,-1111,0.016192875,97.85065162,0.816409763,263,249,16,195,94,10,46,,1111,37.03333333333333,16241.711246458706,1,25-34,0-5,0.8-1.0,VA,South
230998,79,New Jersey,Premium,Yearly,1,Credit Card,Low,-1946,16.43589645,35.65839812,0.023024262,345,33,25,48,29,8,7,,1946,64.86666666666666,20.99064088469601,0,65-79,10-20,0-0.2,NJ,Northeast
242556,46,Idaho,Student,Monthly,1,Debit Card,High,-1016,18.9241267,34.70492828,0.785972208,359,227,44,89,98,7,39,,1016,33.86666666666667,18.970492308107406,1,35-49,10-20,0.6-0.8,ID,West
237073,20,Nebraska,Family,Monthly,3,Paypal,Low,-2793,23.58480176,48.98421839,0.219187089,259,67,42,86,92,11,3,,2793,93.1,10.981648378290206,0,18-24,20-30,0.2-0.4,NE,Midwest
263940,25,Idaho,Free,Monthly,2,Debit Card,High,-2718,6.257709007,14.6174205,0.939161961,112,266,29,137,22,39,25,,2718,90.6,17.897923964619405,1,18-24,5-10,0.8-1.0,ID,West
264197,61,Nebraska,Student,Yearly,4,Debit Card,High,-2798,44.36935778,8.394960273,0.932962186,276,261,16,30,5,22,3,,2798,93.26666666666668,6.220509239022841,1,50-64,40-50,0.8-1.0,NE,Midwest
207844,66,California,Student,Monthly,4,Debit Card,High,-1913,46.48315824,72.21639813,0.637024453,472,59,36,9,41,45,7,,1913,63.766666666666666,10.15421537329689,0,65-79,40-50,0.6-0.8,CA,West
260423,25,Maine,Premium,Monthly,2,Paypal,Medium,-1659,18.77950915,79.77743248,0.227603833,207,204,47,168,15,1,25,,1659,55.3,11.022652314637307,0,18-24,10-20,0.2-0.4,ME,Northeast
206136,19,Utah,Free,Monthly,2,Credit Card,Medium,-675,29.59255213,117.0721686,0.009801187,376,152,24,36,91,17,44,,675,22.5,12.70589972599298,0,18-24,20-30,0-0.2,UT,West
257604,42,West Virginia,Free,Monthly,2,Apple Pay,Medium,-1929,15.19571183,105.8983974,0.808125146,373,188,33,199,86,5,15,,1929,64.3,24.54639862698686,1,35-49,10-20,0.8-1.0,WV,South
237808,78,Nebraska,Free,Monthly,0,Paypal,High,-2101,12.06485215,112.4983264,0.010641989,329,116,22,173,73,15,33,,2101,70.03333333333333,27.26929397141431,0,65-79,10-20,0-0.2,NE,Midwest
212608,73,West Virginia,Family,Monthly,0,Debit Card,Low,-109,35.43341604,25.04310728,0.104262487,20,78,12,57,86,40,46,,109,3.633333333333333,0.5644389459210606,0,65-79,30-40,0-0.2,WV,South
238269,69,Utah,Student,Yearly,0,Paypal,High,-2134,27.34096811,93.00368974,0.372884265,367,144,43,164,90,22,2,,2134,71.13333333333334,13.423079918877097,0,65-79,20-30,0.2-0.4,UT,West
216841,75,Nebraska,Free,Yearly,1,Credit Card,High,-627,17.1521898,87.11936224,0.134201167,293,293,42,23,5,46,4,,627,20.9,17.08236694069232,0,65-79,10-20,0-0.2,NE,Midwest
270504,27,Florida,Student,Yearly,1,Credit Card,Medium,-1633,10.0652052,38.41782163,0.167841046,365,216,40,21,61,42,31,,1633,54.43333333333333,36.26354284361734,0,25-34,10-20,0-0.2,FL,South
261878,33,New Jersey,Family,Monthly,0,Paypal,High,-1105,33.09925713,61.4619313,0.979880733,450,166,27,128,56,46,10,,1105,36.833333333333336,13.59547128905609,1,25-34,30-40,0.8-1.0,NJ,Northeast
258969,47,Georgia,Premium,Monthly,0,Paypal,High,-2735,11.06443414,70.29346065,0.241081692,183,227,9,159,68,1,4,,2735,91.16666666666669,16.539481159585087,0,35-49,10-20,0.2-0.4,GA,South
207876,38,West Virginia,Student,Monthly,4,Credit Card,High,-2608,17.552507,90.62783384,0.155317294,130,107,38,88,46,28,12,,2608,86.93333333333334,7.406349417778327,0,35-49,10-20,0-0.2,WV,South
260677,56,North Dakota,Free,Monthly,2,Apple Pay,High,-2241,10.58951968,19.74699742,0.271124559,345,48,6,184,44,48,43,,2241,74.7,32.57938135301713,0,50-64,10-20,0.2-0.4,ND,Midwest
226101,27,Florida,Premium,Monthly,0,Debit Card,High,-337,13.80848833,40.09106383,0.572699186,57,107,38,152,25,22,16,,337,11.233333333333333,4.127895728901992,0,25-34,10-20,0.4-0.6,FL,South
248744,27,West Virginia,Free,Monthly,2,Paypal,Medium,-293,32.83298815,37.79440616,0.427705947,466,187,16,106,11,49,35,,293,9.766666666666667,14.193042615282032,0,25-34,30-40,0.4-0.6,WV,South
256739,73,Virginia,Family,Monthly,0,Apple Pay,High,-1596,11.63425623,110.9266802,0.073512995,449,29,41,136,94,30,4,,1596,53.2,38.59292688106801,0,65-79,10-20,0-0.2,VA,South
262383,79,Virginia,Student,Monthly,4,Paypal,High,-892,14.80511062,20.8460266,0.955959335,346,43,11,118,1,19,41,,892,29.73333333333333,23.37030832667969,1,65-79,10-20,0.8-1.0,VA,South
242355,44,California,Student,Monthly,4,Debit Card,High,-2435,29.53814791,88.66889814,0.904230506,161,129,27,134,44,31,17,,2435,81.16666666666667,5.45057870556245,1,35-49,20-30,0.8-1.0,CA,West
203308,79,Nebraska,Student,Yearly,3,Debit Card,Medium,-803,49.51780497,11.24152252,0.564976802,191,248,21,123,43,18,11,,803,26.766666666666666,3.857198438333766,0,65-79,40-50,0.4-0.6,NE,Midwest
263494,33,Washington,Family,Monthly,0,Apple Pay,Low,-401,4.960536618,84.75341176,0.104801862,180,147,31,131,2,17,34,,401,13.366666666666667,36.28639678756626,0,25-34,0-5,0-0.2,WA,West
223160,26,Washington,Family,Monthly,3,Apple Pay,High,-1039,43.02842648,106.021868,0.863542609,470,223,41,123,89,2,49,,1039,34.63333333333333,10.9230115634942,1,25-34,40-50,0.8-1.0,WA,West
240335,21,Montana,Premium,Yearly,3,Paypal,Low,-2141,15.41715334,3.932568029,0.144360873,246,28,22,163,32,32,34,,2141,71.36666666666666,15.956253049760482,0,18-24,10-20,0-0.2,MT,West
237609,72,New York,Family,Monthly,1,Paypal,Medium,-1273,10.18228326,109.4515971,0.186319647,369,32,40,63,72,34,9,,1273,42.43333333333333,36.23941610911343,0,65-79,10-20,0-0.2,NY,Northeast
232526,57,Montana,Student,Yearly,4,Paypal,High,-2846,10.8646819,75.75756393,0.380765033,306,216,28,172,83,41,20,,2846,94.86666666666666,28.16465339864207,0,50-64,10-20,0.2-0.4,MT,West
208817,62,Alabama,Free,Yearly,2,Paypal,Low,-1108,1.806789609,89.81739176,0.894893324,307,252,41,87,35,17,48,,1108,36.93333333333333,169.9146366963637,1,50-64,0-5,0.8-1.0,AL,South
213404,71,Wisconsin,Family,Yearly,0,Credit Card,Medium,-2698,10.8187967,108.0167095,0.794976141,59,133,4,18,1,39,12,,2698,89.93333333333334,5.453471549197333,1,65-79,10-20,0.6-0.8,WI,Midwest
222051,54,South Carolina,Student,Yearly,3,Credit Card,Low,-2051,37.38018484,71.41904586,0.323093607,406,183,31,28,55,27,4,,2051,68.36666666666666,10.861369512692866,0,50-64,30-40,0.2-0.4,SC,South
262677,52,New York,Family,Monthly,3,Credit Card,High,-367,48.83840184,87.5895094,0.039410694,235,38,6,166,86,31,19,,367,12.233333333333333,4.811787264658781,0,50-64,40-50,0-0.2,NY,Northeast
252625,42,Utah,Premium,Monthly,3,Debit Card,High,-177,41.90396005,54.40889766,0.610615479,184,118,33,56,79,45,47,,177,5.9,4.3909931133107785,0,35-49,40-50,0.6-0.8,UT,West
273428,22,Washington,Family,Monthly,1,Debit Card,Medium,-1755,12.39223174,57.57413765,0.325662899,248,25,5,186,53,28,35,,1755,58.5,20.01253730589128,0,18-24,10-20,0.2-0.4,WA,West
268328,25,New Jersey,Student,Monthly,0,Debit Card,Low,-1729,37.93695438,49.00651627,0.776651985,421,34,42,12,58,6,22,,1729,57.63333333333333,11.097358944078737,1,18-24,30-40,0.6-0.8,NJ,Northeast
269074,75,Nebraska,Student,Yearly,1,Debit Card,Medium,-1054,41.00431004,70.81268194,0.562283105,309,255,12,99,83,10,39,,1054,35.13333333333333,7.535793181218469,0,65-79,40-50,0.4-0.6,NE,Midwest
256229,69,Nebraska,Family,Yearly,4,Apple Pay,High,-1977,20.69845261,89.85606895,0.388069656,426,286,43,37,31,3,35,,1977,65.9,20.581248657891823,0,65-79,20-30,0.2-0.4,NE,Midwest
268699,59,New York,Premium,Yearly,4,Paypal,High,-2774,24.56114896,79.45732194,0.614017688,110,183,9,45,4,2,8,,2774,92.46666666666668,4.478617843943079,0,50-64,20-30,0.6-0.8,NY,Northeast
229919,76,Vermont,Student,Monthly,1,Credit Card,Medium,-2523,16.35319808,77.94885599,0.889398227,12,226,42,183,59,12,40,,2523,84.1,0.7338014216727449,1,65-79,10-20,0.8-1.0,VT,Northeast
207947,62,New Jersey,Student,Monthly,0,Debit Card,Low,-387,4.944841783,19.02954927,0.993008401,132,222,9,196,47,8,12,,387,12.9,26.69448402854996,1,50-64,0-5,0.8-1.0,NJ,Northeast
218844,34,Alabama,Premium,Monthly,1,Credit Card,Low,-1376,20.6621602,13.05831548,0.754455574,295,176,37,133,21,46,6,,1376,45.86666666666667,14.277306784215138,1,25-34,20-30,0.6-0.8,AL,South
263500,76,North Carolina,Family,Monthly,2,Paypal,Medium,-1229,1.459541499,18.22327379,0.541875562,298,208,24,121,41,4,41,,1229,40.96666666666667,204.17370811598963,0,65-79,0-5,0.4-0.6,NC,South
221418,66,South Carolina,Premium,Yearly,3,Credit Card,High,-908,4.204237768,47.99072425,0.70750294,76,106,6,198,19,31,9,,908,30.266666666666666,18.0769985414393,1,65-79,0-5,0.6-0.8,SC,South
202997,61,South Carolina,Premium,Yearly,2,Paypal,Medium,-1392,20.91662596,112.4175019,0.88144978,42,296,14,62,88,23,16,,1392,46.4,2.0079720352756167,1,50-64,20-30,0.8-1.0,SC,South
205735,33,Montana,Family,Monthly,0,Credit Card,Low,-1963,7.732857583,67.695263,0.69170135,39,79,25,141,22,14,42,,1963,65.43333333333334,5.043413716261635,0,25-34,5-10,0.6-0.8,MT,West
204232,51,Florida,Free,Monthly,4,Debit Card,Low,-1364,30.58749319,33.85913876,0.528431706,389,100,31,156,86,11,1,,1364,45.46666666666667,12.717616235618031,0,50-64,30-40,0.4-0.6,FL,South
253414,56,Florida,Student,Monthly,1,Debit Card,High,-2895,29.30348311,43.47847154,0.326638403,252,202,37,164,20,42,15,,2895,96.5,8.599660287960901,0,50-64,20-30,0.2-0.4,FL,South
230959,66,Montana,Family,Yearly,2,Debit Card,Medium,-899,23.1415272,72.40762835,0.783692671,210,219,13,181,9,42,28,,899,29.966666666666665,9.074595560832304,1,65-79,20-30,0.6-0.8,MT,West
217853,27,California,Student,Monthly,1,Paypal,Low,-2824,4.47273504,70.7416914,0.803338476,280,179,31,5,73,9,21,,2824,94.13333333333334,62.601517303381335,1,25-34,0-5,0.8-1.0,CA,West
241315,62,New York,Free,Yearly,4,Debit Card,High,-1188,25.87432311,87.36658843,0.257392969,229,92,18,35,23,13,16,,1188,39.6,8.850473074269344,0,50-64,20-30,0.2-0.4,NY,Northeast
229259,30,South Carolina,Free,Monthly,2,Debit Card,High,-2391,24.7139231,86.41521712,0.074736134,51,258,19,48,5,11,30,,2391,79.7,2.063614092899723,0,25-34,20-30,0-0.2,SC,South
264439,43,Virginia,Student,Yearly,0,Credit Card,High,-2265,33.66409967,104.3741507,0.161438117,455,247,26,39,31,6,38,,2265,75.5,13.515882036360429,0,35-49,30-40,0-0.2,VA,South
236952,72,North Carolina,Free,Monthly,3,Apple Pay,High,-647,32.56105116,21.08437394,0.927127802,13,220,42,142,98,7,3,,647,21.566666666666663,0.399250009961902,1,65-79,30-40,0.8-1.0,NC,South
201370,20,West Virginia,Premium,Monthly,4,Debit Card,Low,-1833,3.893934829,28.01291758,0.214792194,462,3,16,173,34,41,41,,1833,61.1,118.64605348791778,0,18-24,0-5,0.2-0.4,WV,South
249418,26,Nebraska,Premium,Yearly,0,Credit Card,High,-2212,33.39649389,66.4823709,0.598692577,155,272,48,190,93,46,46,,2212,73.73333333333333,4.641205765806813,0,25-34,30-40,0.4-0.6,NE,Midwest
269753,33,Florida,Premium,Yearly,4,Credit Card,High,-1958,49.46094651,41.82088047,0.578551657,240,171,16,43,81,35,34,,1958,65.26666666666667,4.852313126508343,0,25-34,40-50,0.4-0.6,FL,South
230487,59,Alabama,Family,Monthly,4,Credit Card,High,-1177,49.58044281,38.10326913,0.885913099,362,268,18,121,63,30,8,,1177,39.23333333333333,7.301265972698964,1,50-64,40-50,0.8-1.0,AL,South
211248,51,Washington,Family,Monthly,3,Debit Card,High,-1347,16.8388332,119.816699,0.242033159,64,182,2,136,23,5,49,,1347,44.9,3.8007384027059543,0,50-64,10-20,0.2-0.4,WA,West
228431,74,Florida,Student,Yearly,3,Debit Card,High,-2818,45.26938959,90.37297476,0.728206913,134,3,11,115,2,31,12,,2818,93.93333333333334,2.9600575844654324,1,65-79,40-50,0.6-0.8,FL,South
263336,69,North Dakota,Premium,Yearly,3,Debit Card,High,-2682,32.99595827,111.5793034,0.939203409,457,110,4,49,60,19,5,,2682,89.4,13.850181172507586,1,65-79,30-40,0.8-1.0,ND,Midwest
264259,34,Montana,Free,Yearly,2,Apple Pay,High,-699,3.299363344,117.3622085,0.028230863,420,51,12,41,61,35,6,,699,23.3,127.29728623668676,0,25-34,0-5,0-0.2,MT,West
233003,49,Maine,Free,Monthly,2,Credit Card,Medium,-2237,18.64010802,94.43926325,0.870111678,127,159,34,196,47,16,14,,2237,74.56666666666666,6.813265237719368,1,35-49,10-20,0.8-1.0,ME,Northeast
205784,52,West Virginia,Student,Yearly,3,Apple Pay,Low,-1001,25.88001934,85.57926582,0.236294808,173,89,14,10,66,42,22,,1001,33.36666666666667,6.684693613524942,0,50-64,20-30,0.2-0.4,WV,South
232366,41,Utah,Family,Monthly,0,Debit Card,Medium,-1525,28.7343439,55.46294588,0.630017219,230,126,25,141,89,8,5,,1525,50.833333333333336,8.004358853657347,0,35-49,20-30,0.6-0.8,UT,West
203181,78,Nebraska,Student,Yearly,0,Credit Card,High,-790,39.08886748,38.18859531,0.243667474,430,108,2,131,52,38,39,,790,26.33333333333333,11.00057452982007,0,65-79,30-40,0.2-0.4,NE,Midwest
208772,67,New Jersey,Family,Yearly,0,Apple Pay,Low,-2753,29.06890869,100.1397342,0.047933489,318,249,2,36,72,49,0,,2753,91.76666666666668,10.93952316515395,0,65-79,20-30,0-0.2,NJ,Northeast
274365,72,Idaho,Premium,Yearly,1,Paypal,High,-1396,7.11029331,27.08495425,0.939309854,361,145,0,13,57,3,27,,1396,46.53333333333333,50.77146388494063,1,65-79,5-10,0.8-1.0,ID,West
252973,20,New Jersey,Free,Yearly,4,Paypal,High,-653,49.33786325,49.85540089,0.497030213,447,26,45,110,8,19,0,,653,21.766666666666666,9.059978899673974,0,18-24,40-50,0.4-0.6,NJ,Northeast
258288,20,Alabama,Student,Monthly,2,Debit Card,Medium,-70,24.47401158,74.15878504,0.303408902,496,216,40,168,30,3,22,,70,2.333333333333333,20.266395575514395,0,18-24,20-30,0.2-0.4,AL,South
239083,69,Florida,Student,Monthly,1,Debit Card,Medium,-2051,44.54835755,96.20706935,0.154760505,241,151,47,32,8,11,2,,2051,68.36666666666666,5.409851524368938,0,65-79,40-50,0-0.2,FL,South
255737,71,California,Family,Monthly,4,Credit Card,High,-537,32.01308121,58.44592242,0.213872434,238,139,17,101,58,26,0,,537,17.9,7.434460882998522,0,65-79,30-40,0.2-0.4,CA,West
212320,42,Wisconsin,Free,Yearly,0,Paypal,High,-1572,32.45052498,44.14468986,0.432712198,152,143,49,47,40,48,47,,1572,52.4,4.684053650709228,0,35-49,30-40,0.4-0.6,WI,Midwest
255549,76,Wisconsin,Student,Monthly,1,Debit Card,Low,-1954,5.883188694,40.41446567,0.554576428,221,160,38,55,23,23,20,,1954,65.13333333333334,37.56466288857741,0,65-79,5-10,0.4-0.6,WI,Midwest
252020,20,West Virginia,Free,Yearly,1,Paypal,Medium,-1681,33.14983746,110.7947483,0.288525614,452,12,43,6,9,24,33,,1681,56.03333333333333,13.635059313500475,0,18-24,30-40,0.2-0.4,WV,South
220424,69,Alabama,Premium,Yearly,3,Credit Card,Low,-2600,9.829492461,96.48582471,0.325033392,371,158,43,10,65,48,45,,2600,86.66666666666667,37.74355608613555,0,65-79,5-10,0.2-0.4,AL,South
224828,46,Idaho,Student,Monthly,1,Apple Pay,Low,-2813,21.30560136,32.11989791,0.767858846,486,237,1,153,35,41,38,,2813,93.76666666666668,22.81090271934009,1,35-49,20-30,0.6-0.8,ID,West
240999,75,New Jersey,Premium,Monthly,3,Paypal,High,-57,27.76254509,59.07001611,0.456905329,58,276,29,106,33,38,1,,57,1.9,2.089145638916637,0,65-79,20-30,0.4-0.6,NJ,Northeast
274913,59,North Dakota,Student,Yearly,0,Credit Card,Medium,-1498,7.868737107,91.53608207,0.677479584,183,72,40,74,57,5,13,,1498,49.93333333333333,23.256590925779417,0,50-64,5-10,0.6-0.8,ND,Midwest
210697,50,New Jersey,Family,Monthly,1,Paypal,High,-1973,40.77845416,14.86310804,0.186346908,213,225,49,178,78,4,6,,1973,65.76666666666667,5.223346602700155,0,35-49,40-50,0-0.2,NJ,Northeast
250966,59,New York,Family,Monthly,4,Debit Card,Medium,-153,8.9589645,72.86617634,0.959847515,266,207,22,57,30,46,43,,153,5.1,29.690931357078156,1,50-64,5-10,0.8-1.0,NY,Northeast
260463,53,New Jersey,Student,Yearly,4,Debit Card,High,-1823,33.28485051,56.99882399,0.743446663,468,192,29,86,98,26,29,,1823,60.766666666666666,14.06045071043343,1,50-64,30-40,0.6-0.8,NJ,Northeast
235093,65,Utah,Free,Yearly,2,Credit Card,Medium,-1203,2.49443862,117.3629945,0.709778414,296,11,15,89,17,47,36,,1203,40.1,118.6639741810925,1,50-64,0-5,0.6-0.8,UT,West
239973,73,Florida,Premium,Monthly,0,Credit Card,High,-2580,10.46390345,110.0344458,0.979933016,66,183,37,111,51,23,30,,2580,86.0,6.307397647098894,1,65-79,10-20,0.8-1.0,FL,South
244889,50,Georgia,Free,Monthly,4,Debit Card,Low,-1825,46.0918871,22.46770125,0.853242883,404,30,40,116,22,10,14,,1825,60.833333333333336,8.765100008239845,1,35-49,40-50,0.8-1.0,GA,South
249750,35,North Dakota,Family,Yearly,3,Debit Card,Medium,-785,20.18803065,47.83379359,0.722538856,77,250,10,29,64,31,37,,785,26.166666666666668,3.814141227292024,1,25-34,20-30,0.6-0.8,ND,Midwest
228600,27,Vermont,Family,Monthly,0,Paypal,High,-441,23.48826161,79.80878242,0.386195032,170,95,16,141,45,14,37,,441,14.7,7.23765780638374,0,25-34,20-30,0.2-0.4,VT,Northeast
225806,34,Utah,Student,Yearly,0,Paypal,Low,-863,42.07164201,44.98938831,0.221514042,444,213,44,44,63,5,25,,863,28.766666666666666,10.553426935284952,0,25-34,40-50,0.2-0.4,UT,West
254166,64,North Dakota,Family,Yearly,0,Paypal,Low,-2151,27.15692826,38.27566229,0.46836877,127,166,29,48,6,8,3,,2151,71.7,4.6765230140943785,0,50-64,20-30,0.4-0.6,ND,Midwest
219110,52,Washington,Free,Monthly,1,Credit Card,High,-2178,15.62789653,25.70628841,0.405111063,489,220,10,195,32,43,9,,2178,72.6,31.290199487902548,0,50-64,10-20,0.4-0.6,WA,West
239753,71,New York,Student,Yearly,3,Debit Card,Low,-1696,7.630663669,99.43901946,0.312886672,64,7,4,151,82,42,10,,1696,56.53333333333333,8.387212800375883,0,65-79,5-10,0.2-0.4,NY,Northeast
268486,66,Maine,Student,Monthly,2,Paypal,Medium,-1727,7.763814204,100.9316761,0.943170889,149,270,36,4,62,25,7,,1727,57.56666666666667,19.19159785189522,1,65-79,5-10,0.8-1.0,ME,Northeast
225224,37,New York,Student,Yearly,3,Apple Pay,Low,-1895,21.61829004,67.4094505,0.916253297,285,162,29,118,12,22,6,,1895,63.16666666666666,13.183281354476636,1,35-49,20-30,0.8-1.0,NY,Northeast
231173,54,New York,Free,Yearly,4,Credit Card,Low,-1845,30.44815379,86.69348363,0.969359847,284,64,39,159,28,42,38,,1845,61.5,9.327330713012666,1,50-64,30-40,0.8-1.0,NY,Northeast
260320,79,Vermont,Family,Yearly,0,Apple Pay,High,-1764,31.16509443,84.07029753,0.217301481,100,232,13,95,53,24,24,,1764,58.8,3.208718017030568,0,65-79,30-40,0.2-0.4,VT,Northeast
237017,22,Virginia,Family,Monthly,3,Paypal,High,-2734,10.30727404,36.39665273,0.846760527,491,251,42,22,97,38,42,,2734,91.13333333333334,47.63626135237596,1,18-24,10-20,0.8-1.0,VA,South
274160,53,South Carolina,Premium,Yearly,1,Apple Pay,High,-2833,0.567171789,102.3311793,0.336589416,306,27,34,160,55,43,3,,2833,94.43333333333334,539.5190768206562,0,50-64,0-5,0.2-0.4,SC,South
218282,79,South Carolina,Premium,Monthly,4,Credit Card,Low,-2018,5.56362657,4.703416828,0.248764745,419,227,41,143,58,7,26,,2018,67.26666666666667,75.3105900851286,0,65-79,5-10,0.2-0.4,SC,South
214365,78,Vermont,Premium,Monthly,2,Debit Card,Low,-1339,25.69676409,56.77642449,0.26336015,293,112,8,130,0,40,14,,1339,44.63333333333333,11.402213873069806,0,65-79,20-30,0.2-0.4,VT,Northeast
242846,78,Vermont,Premium,Yearly,4,Paypal,Medium,-596,12.1694437,19.9507016,0.891537303,233,145,33,91,72,40,3,,596,19.866666666666667,19.146314798268055,1,65-79,10-20,0.8-1.0,VT,Northeast
252382,69,West Virginia,Premium,Yearly,2,Paypal,Medium,-1781,9.92114076,116.7350927,0.889217882,377,189,46,42,65,26,27,,1781,59.36666666666667,37.9996624501072,1,65-79,5-10,0.8-1.0,WV,South
270728,38,Idaho,Student,Yearly,4,Paypal,High,-2573,11.27202871,116.7375615,0.012327844,228,149,46,189,57,34,39,,2573,85.76666666666667,20.22705990783446,0,35-49,10-20,0-0.2,ID,West
